wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label,is_high_freq,is_low_value,is_new_wallet,risk_score_rule
0x182dbccd5b62686b59dd397b8c57fb00daf82ef5,tusd,68,10.251627298938892,11.06745299647492,0.3088235294117647,0.0002128194318329,0.0127691659099753,0.3064599818394085,281929.14285714284,0,False,False,False,0.0
0x2b226dfa5cd9bed2f3a171e8df549d59588b52d0,tusd,1083,8.646404483267036,3.2041906196104772,0.0627885503231763,4.358482632728615e-05,0.0026150895796371,0.062762149911292,1376625.8823529412,0,False,False,False,0.0
0x61b7b515c1ec603cf21463bcac992b60fd610ca9,tusd,198,6.623164407130493,5.0669467487267505,0.0303030303030303,2.104124715680148e-05,0.001262474829408,0.0302993959057941,2851542.0,0,False,False,False,0.0
0x6ec88a2cb932eb46dfda0280c0eadb93b6eca13b,tusd,138,6.145298277699042,0.0,0.1304347826086956,9.013339742819372e-05,0.0054080038456916,0.1297920922965989,665680.0,0,False,False,False,0.0
0x8df6084e3b84a65ab9dd2325b5422e5debd8944a,tusd,7,5.854491661802985,2.2545376727302157e-05,0.4285714285714285,0.0002894681826222,0.0173680909573356,0.4168341829760545,207276.66666666663,0,False,False,False,0.0
0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3,tusd,16,7.655653339657858,8.059457740454505,0.1875,0.0001280234880426,0.0076814092825563,0.1843538227813529,468664.0,0,False,False,False,0.0
0xa48241317345f6c721fbe37842cbb3bdd65dddb3,tusd,112,9.052519696392622,8.520511364560418,0.1607142857142857,0.0001107534185888,0.0066452051153312,0.1594849227679494,541744.0,0,False,False,False,0.0
0xadacdd97b78c62d3bc261d9aa996f6349ebdbecb,tusd,45,4.152487876786315,4.845629959546263,0.1333333333333333,9.110316826451502e-05,0.0054661900958709,0.1311885623009016,658594.0,0,False,False,False,0.0
0xc80336fb51d0372381362339200a70e2dc58c3f3,tusd,88,5.704710668007195,6.109065079256255,0.034090909090909,2.364901084070657e-05,0.0014189406504423,0.0340545756106174,2537104.0,0,False,False,False,0.0
0xe66b31678d6c16e9ebf358268a790b763c133750,tusd,54,5.037833442220869,5.400662912166104,0.074074074074074,5.132758806530922e-05,0.0030796552839185,0.0739117268140452,1168962.0,0,False,False,False,0.0
0xfbd9275bf42f21b7cb857e6c00ffcb99443718b5,tusd,1030,2.7064662744695864,1.88468356218619,0.0077669902912621,5.389374928169737e-06,0.0003233624956901,0.0077606998965644,11133016.5,0,False,False,False,0.0
