wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,dust_tx_ratio,similarity_hits,new_sender_ratio,is_poisoned_pattern,label
0xb14df49eceaa453fff9eec92f07536c66f0e6434,usdp,1,0.08353052991687654,0.012162140907403677,6.0,15.0,899.9999999999999,21600.0,4.0,0.00021777003484320557,2,0.00043554006968641115,0,-1
0xe5350e927b904fdb4d2af55c566e269bb3df1941,usdp,260,39251.89105019811,1988.327077820538,0.046153846153846156,3.203042463267776e-05,0.0019218254779606655,0.046123811471055966,1873219.0,0.0,6,0.0004,0,-1
0x636858d62f2e81deb7fd563621faef1a6a14d6c5,usdp,31,37.92239231,10.0,0.0967741935483871,6.688724593994418e-05,0.00401323475639665,0.09631763415351961,897032.0,0.0,2,0.0002,0,-1
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,usdp,20,481894.7572354724,1260511.7134871671,0.15,9.953819806000051e-05,0.005972291883600032,0.14333500520640075,602783.6666666666,0.0,2,0.0002,0,-1
0x5c683723f59f02a38a8d2457c253c87ed3e0d037,usdp,5,11.466753025475175,11.524319323944713,0.8,0.00047777167291751266,0.028666300375050763,0.6879912090012184,125583.0,0.0,2,0.00044355732978487467,0,-1
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,usdp,17,59539.77717142856,3701.2201,0.4117647058823529,0.0002705397654806719,0.016232385928840312,0.38957726229216744,221778.85714285713,0.0,2,0.0003,0,-1
0x61329adc9362b5906a6e098ac01616a70fe57080,usdp,148,1413084.502651665,2402338.01,0.05405405405405406,3.731513847181448e-05,0.0022389083083088684,0.05373379939941285,1607926.5,0.0,3,0.0016722408026755853,0,-1
0xd37bbe5744d730a1d98d8dc97c42f0ca46ad7146,usdp,24,2278.6282616657145,2497.76402887,0.2916666666666667,0.00019842057224493036,0.01190523433469582,0.28572562403269974,302388.0,0.0,4,0.0004,0,-1
0x47a0d24b34889277010026892b7612143d16bf13,usdp,1,253986.57909381334,507973.1581876267,4.0,0.0014267370523612499,0.08560422314167498,2.0545013554001996,42054.0,0.0,1,0.0014705882352941176,0,-1
0xb534add93db666fb76585338665b8278b364f009,usdp,150,35.07633626571429,10.0,0.04666666666666667,3.23265610727246e-05,0.001939593664363476,0.04655024794472343,1856058.857142857,0.0,3,0.0006442261233693026,0,-1
0xd1c805676244085838262806ffb92b21421e5b8d,usdp,9,13450.733333333332,20075.1,0.3333333333333333,0.00021693228820177595,0.013015937292106556,0.31238249501055737,276584.0,0.0,2,0.0031545741324921135,0,-1
0x94fe3ad91dacba8ec4b82f56ff7c122181f1535d,usdp,248,1478.697301031212,312.29040675,0.39919354838709675,0.00027721426174971947,0.016632855704983168,0.39918853691959605,216439.08080808082,0.0,58,0.0005,0,-1
0x9559d08a64dd68ced94fc5a3802fc33e0a5eb559,usdp,545,695.7228718128766,700.0,0.044036697247706424,3.052844613050037e-05,0.0018317067678300222,0.04396096242792053,1965380.0833333333,0.0,12,0.005246166263115416,0,-1
0x990636ecb3ff04d33d92e970d3d588bf5cd8d086,usdp,1,807.2871493636817,62.21375505111089,4.0,0.022371364653243846,1.342281879194631,32.214765100671144,2682.0,0.0,2,0.0003,0,-1
0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,usdp,1,322.130872077841,274.85386775432374,16.0,0.005824535857298871,0.3494721514379323,8.387331634510375,10301.25,0.0,8,0.0005,0,-1
0x2b5634c42055806a59e9107ed44d43c426e58258,usdp,10,13214.277389822044,31642.58710770247,1.1,0.0007196943261916393,0.04318165957149836,1.0363598297159606,83368.72727272728,0.0,9,0.0002,0,-1
0x009a8dbad7000f0000009b002d050058ca881b57,usdp,3,23.23861832273844,29.311697412862852,3.3333333333333335,0.0020762395149904493,0.12457437089942697,2.9897849015862468,28898.4,0.0,5,0.0003,0,-1
0x3cd751e6b0078be393132286c442345e5dc49699,usdp,25,71695.9557931772,414863.8538540049,0.36,0.0002474240408194684,0.014845442449168106,0.35629061878003454,242498.66666666666,0.0,3,0.0006,0,-1
0x7baa298d36fe21df2f6b54510da76445661a91ed,usdp,1,0.4133589146664121,0.6200383719996182,3.0,180.0,10800.0,259200.0,0.0,0.0,2,0.0002,0,-1
0x0bb7a4fdea32910038dec59c20ccae3a6e66b09f,usdp,1,81.89260842371235,173.73174610631807,10.0,0.0061312078479460455,0.3678724708767627,8.828939301042304,9786.0,0.0,5,0.0004,0,-1
