wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,label
0x286af5cf60ae834199949bbc815485f07cc9c644,usdp,477,367395.52520196507,3e-18,3.840670859538784,0.0026641596291156295,0.15984957774693775,3.836389865926506,22521.173034934498,
0x9a21cf1552630a00eed185f3aaf7af3751226e42,usdp,498,2522357.8643548386,999998.51,0.4979919678714859,0.000345281656550007,0.020716899393000417,0.49720558543201004,173771.17741935485,
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,usdp,17,59539.77717142856,3701.2201,0.4117647058823529,0.0002705397654806719,0.016232385928840312,0.38957726229216744,221778.85714285713,
0x6c5e1df7351356d60b7ba512817b9958949131ac,usdp,120,312805.38636363635,323762.0,0.36666666666666664,0.00025277753680929253,0.015166652208557554,0.3639996530053813,237362.86363636365,
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,usdp,8,824.2074984023964,1643.1549744747929,0.5,0.00034582182395075496,0.020749309437045296,0.4979834264890871,173499.75,
0x59a5208b32e627891c389ebafc644145224006e8,usdp,133,101438.85886022612,101.8980945,0.13533834586466165,9.382060978184102e-05,0.005629236586910461,0.13510167808585108,639518.3333333334,
0x2bc812c70dcd634a07ce4fb9cd9ba4319fd9898d,usdp,197,4388.37747803,49280.2816417,0.16243654822335024,0.00011269404505883568,0.006761642703530141,0.16227942488472338,532415.0,
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,usdp,2,3400.1426875180564,2786.55223424,2.0,0.0012311543611078339,0.07386926166647002,1.7728622799952807,48734.75,
0x6a14ebe9a934c8efe15c3811a999149472876b56,usdp,19,372.22811177405237,1e-18,3.473684210526316,0.002343300645472814,0.14059803872836885,3.3743529294808523,25604.909090909092,
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,usdp,164,14178.01314871,42327.67266529,0.018292682926829267,1.2651138939868294e-05,0.0007590683363920977,0.018217640073410344,4742656.0,1.0
0x09db75e1d0f92fb7cbb6e7f2721f0f2a606b3333,usdp,1,1.3272188227953394,1.990828234193009,3.0,0.011885895404120444,0.7131537242472266,17.11568938193344,5048.0,1.0
0xb1d8fa4995d1797fc1eb1dca65c552f499fbb05a,usdp,143,1865.068779260215,145.44798708,0.04195804195804196,2.8954682864988656e-05,0.0017372809718993194,0.041694743325583664,2072203.6666666667,
0x06cff7088619c7178f5e14f0b119458d08d2f5ef,usdp,1,52.8382305780599,27.70221185105314,8.0,0.013333333333333334,0.8,19.2,4500.0,
0x94fe3ad91dacba8ec4b82f56ff7c122181f1535d,usdp,248,1478.697301031212,312.29040675,0.39919354838709675,0.00027721426174971947,0.016632855704983168,0.39918853691959605,216439.08080808082,
0xe2c9b2ffece90f4f757cf47986ed6ed5cf1770b0,usdp,119,193.196747174,100.0,0.08403361344537816,5.820420810604186e-05,0.0034922524863625114,0.08381405967270028,1030853.3,
0xc633fdadd08048bb8dc4dfbf584fbf8f94e67a42,usdp,243,1189.1895018603336,6060.60606061,0.37037037037037035,0.00025716366290777525,0.015429819774466516,0.3703156745871964,233314.45555555556,
0x45b7194074be6d1e0e544e5091053703c0cc7060,usdp,217,388.7591419044,51.7076235,0.1152073732718894,7.968392468190443e-05,0.004781035480914266,0.11474485154194237,752974.96,
0x9559d08a64dd68ced94fc5a3802fc33e0a5eb559,usdp,545,695.7228718128766,700.0,0.044036697247706424,3.052844613050037e-05,0.0018317067678300222,0.04396096242792053,1965380.0833333333,
0xef9800788d39732942bfa77d9ed8d23543ad4236,usdp,452,2637.0873417,4859.0,0.022123893805309734,1.5360139199725482e-05,0.000921608351983529,0.022118600447604695,3906214.6,
0x068c53aafbfeb51bf1e75b88f16af22b448f8e8c,usdp,1,5621.164702624026,9292.319606739726,5.0,0.25,15.0,360.0,240.0,
0x77448ad7d8cd3d75a4e244c6ce8d2ed7ea515688,usdp,104,297.4645,400.0,0.038461538461538464,2.652211231385207e-05,0.001591326738831124,0.03819184173194698,2262263.25,
0x47ac0fb4f2d84898e4d9e7b4dab3c24507a6d503,usdp,1651,3902186.0,210930.0,0.0030284675953967293,2.1028485122861974e-06,0.00012617091073717184,0.003028101857692124,28532725.8,
0x6e997c18442097db818649a9b497d7f5b6ee1b56,usdp,180,4909.859748672175,398.84040128,0.12777777777777777,8.8319276488487e-05,0.0052991565893092205,0.12717975814342128,679353.3913043478,
0x4eb71d22af87ecf228a856075c80c143890256e4,usdp,1,3334.5736668620943,2.0612506341958396,6.0,0.002215261923954981,0.13291571543729885,3.1899771704951725,27084.833333333332,
0x43b9f9eaf7259cdfbd3158d8b5d6576245946a9c,usdp,524,1104.9774411560807,65.2237001,0.29770992366412213,0.00020659079369622624,0.012395447621773574,0.2974907429225658,290429.2051282051,
0x2ec6bdeccbdec4657127b76b9ff74143cfe021d5,usdp,232,4069.634324438679,14250.0,0.11637931034482758,8.064850157075402e-05,0.004838910094245242,0.1161338422618858,743969.1851851852,
0xfc94fa1472b28fad51f182053e6043a8aa447b3d,usdp,321,383.5833752161556,369.0,0.024922118380062305,1.7266631759292792e-05,0.0010359979055575676,0.024863949733381623,3474910.5,
